WMO Region Symbol	Country Name	Institution Type Symbol	Institution Name	Role Symbol	Author Name	AR	Total
EUR	Germany	N/A	N/A	CA	H.K.M. Bugmann	AR2	2
EUR	Germany	N/A	N/A	CA	P. Burschel	AR2	1
EUR	Germany	N/A	N/A	CA	Mark Carson	AR5	1
EUR	Germany	N/A	N/A	CA	Dim Coumou	AR5	1
EUR	Germany	N/A	N/A	CA	Thomas Fischer	AR5	1
EUR	Germany	N/A	N/A	CA	B. Frenzel	AR1	1
EUR	Germany	N/A	N/A	CA	Hans-Martin Fussel	AR5	1
EUR	Germany	N/A	N/A	CA	Lydia Gates	AR5	1
EUR	Germany	N/A	N/A	CA	Dieter Gerten	AR5	2
EUR	Germany	N/A	N/A	CA	Aline Govin	AR5	1
EUR	Germany	N/A	N/A	CA	Stefan Greiving	AR5	1
EUR	Germany	N/A	N/A	CA	Gerrit Hansen	AR5	1
EUR	Germany	N/A	N/A	CA	Andreas Hemp	AR5	1
EUR	Germany	N/A	N/A	CA	J. Heuveldop	AR2	1
EUR	Germany	N/A	N/A	CA	Thomas Hickler	AR5	1
EUR	Germany	N/A	N/A	CA	Corinna Hoose	AR5	1
EUR	Germany	N/A	N/A	CA	Tatiana Ilyina	AR5	1
EUR	Germany	N/A	N/A	CA	G. Jendritzky	AR1	1
EUR	Germany	N/A	N/A	CA	Johann H. Jungclaus	AR5	2
EUR	Germany	N/A	N/A	CA	Torsten Kanzow	AR5	1
EUR	Germany	N/A	N/A	CA	Frank Kaspar	AR5	1
EUR	Germany	N/A	N/A	CA	Stefan Kinne	AR5	1
EUR	Germany	N/A	N/A	CA	Silvia Kloster	AR5	1
EUR	Germany	N/A	N/A	CA	K.P. Koltermann	AR2	1
EUR	Germany	N/A	N/A	CA	Janina Korper	AR5	1
EUR	Germany	N/A	N/A	CA	Werner Krauss	AR5	1
EUR	Germany	N/A	N/A	CA	Hongmei Li	AR5	1
EUR	Germany	N/A	N/A	CA	Wolfgang Lucht	AR5	1
EUR	Germany	N/A	N/A	CA	Andreas Matzarakis	AR5	1
EUR	Germany	N/A	N/A	CA	Malte Meinshausen	AR5	2
EUR	Germany	N/A	N/A	CA	Annette Menzel	AR5	1
EUR	Germany	N/A	N/A	CA	Jan Minx	AR5	1
EUR	Germany	N/A	N/A	CA	Thomas Molg	AR5	1
EUR	Germany	N/A	N/A	CA	Manfred Mudelsee	AR5	1
EUR	Germany	N/A	N/A	CA	Stefan Mulitza	AR5	1
EUR	Germany	N/A	N/A	CA	Stefanie Muller	AR5	1
EUR	Germany	N/A	N/A	CA	Pier Paul Overduin	AR5	1
EUR	Germany	N/A	N/A	CA	Claudia Pahl-Wostl	AR5	1
EUR	Germany	N/A	N/A	CA	Juliane Peterson	AR5	1
EUR	Germany	N/A	N/A	CA	Julia Pongratz	AR5	2
EUR	Germany	N/A	N/A	CA	Hans Otto Portner	AR5	1
EUR	Germany	N/A	N/A	CA	Stefan Rahmstorf	AR5	1
EUR	Germany	N/A	N/A	CA	Florian Rauser	AR5	1
EUR	Germany	N/A	N/A	CA	Andreas Richter	AR5	1
EUR	Germany	N/A	N/A	CA	Christian Rodenbeck	AR5	1
EUR	Germany	N/A	N/A	CA	Bjorn Rost	AR5	1
EUR	Germany	N/A	N/A	CA	Hauke Schmidt	AR5	1
EUR	Germany	N/A	N/A	CA	Lena Schulte-Uebbing	AR5	1
EUR	Germany	N/A	N/A	CA	Uwe Schulzweida	AR5	1
EUR	Germany	N/A	N/A	CA	Uwe Stober	AR5	1
EUR	Germany	N/A	N/A	CA	Lothar Stramma	AR5	1
EUR	Germany	N/A	N/A	CA	Toste Tanhua	AR5	1
EUR	Germany	N/A	N/A	CA	Pavel Tarasov	AR5	1
EUR	Germany	N/A	N/A	CA	Klement Tockner	AR5	1
EUR	Germany	N/A	N/A	CA	Christoph von Stechow	AR5	1
EUR	Germany	N/A	N/A	CA	M. Weber	AR2	1
EUR	Germany	N/A	N/A	CA	S. Weyers	AR2	1
EUR	Germany	N/A	N/A	CA	Christian Wiencke	AR5	1
EUR	Germany	N/A	N/A	CA	Ricarda Winkelmann	AR5	1
EUR	Germany	N/A	N/A	CA	Marten Winter	AR5	1
EUR	Germany	N/A	N/A	CA	Astrid Wittmann	AR5	1
EUR	Germany	N/A	N/A	CA	Johanna Wolf	AR5	1
EUR	Germany	N/A	N/A	CA	Dieter Wolf-Gladrow	AR5	1
EUR	Germany	N/A	N/A	CA	Shelby Yamamoto	AR5	1
EUR	Germany	N/A	N/A	CA	Sonke Zaehle	AR5	1
EUR	Germany	N/A	University of Göttingen	CLA	Stephan Klasen	AR5	1
EUR	Germany	N/A	University of Leipzig	CLA	Thomas Bruckner	AR5	1
EUR	Germany	NGO	Global Climate Forum	LA	Jochen Hinkel	AR5	1
EUR	Germany	PRO	Agricultural Institute for Climate Research	LA	J. Rogasik	AR2	1
EUR	Germany	PRO	Agricultural Institute for Climate Research	CA	U. Dammgen	AR2	1
EUR	Germany	PRO	Agricultural Institute for Climate Research	CA	J. Rogasik	AR2	2
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CLA	Peter Lemke	AR4	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CLA	Hans-O. Portner	AR5	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	LA	Peter Lemke	AR5	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	LA	Annette Rinke	AR4	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	RE	Peter Lemke	AR5	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Klaus Dethloff	AR3	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Klaus Dethloff	AR4	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Rudiger Gerdes	AR4	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Christian Haas	AR4	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Philippe Huybrechts	AR2	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	F. Kauker	AR3	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	R. Lara	AR2	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Peter Lemke	AR2	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Peter Lemke	AR3	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Peter Lemke	AR4	2
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Annette Rinke	AR3	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	Annette Rinke	AR4	1
EUR	Germany	PRO	Alfred Wegener Institute for Polar and Marine Research	CA	M.F. Weirig	AR3	1
EUR	Germany	PRO	Bavarian Academy of Sciences	CA	L. Braun	AR2	1
EUR	Germany	PRO	Centre for Tropical Marine Ecology	LA	Venugopalan Ittekkot	AR3	1
EUR	Germany	PRO	Centre for Tropical Marine Ecology	CA	Venugopalan Ittekkot	AR3	1
EUR	Germany	PRO	Climate Service Center, Hamburg	LA	Daniela Jacob	AR5	1
EUR	Germany	PRO	Deutsches Klimarechenzentrum	CA	Joachim Biercamp	AR4	1
EUR	Germany	PRO	Deutsches Klimarechenzentrum	CA	Ulrich Cubasch	AR2	2
EUR	Germany	PRO	Deutsches Klimarechenzentrum	CA	S. Legutke	AR3	1
EUR	Germany	PRO	Deutsches Klimarechenzentrum	CA	J.M. Oberhuber	AR2	1
EUR	Germany	PRO	Deutsches Klimarechenzentrum	CA	J.M. Oberhuber	AR3	1
EUR	Germany	PRO	Deutsches Klimarechenzentrum	CA	R. Voss	AR3	1
EUR	Germany	PRO	Deutsches Klimarechenzentrum	CA	J. Wegner	AR3	1
EUR	Germany	PRO	Deutsches Zentrum fur Luft und Raumfahrt	LA	Veronika Eyring	AR5	1
EUR	Germany	PRO	Deutsches Zentrum fur Luft und Raumfahrt	CA	Martin Dameris	AR4	1
EUR	Germany	PRO	Deutsches Zentrum fur Luft und Raumfahrt	CA	Nikolai Dotzek	AR4	1
EUR	Germany	PRO	Deutsches Zentrum fur Luft und Raumfahrt	CA	Veronika Eyring	AR4	1
EUR	Germany	PRO	Deutsches Zentrum fur Luft und Raumfahrt	CA	Bernd Kärcher	AR4	1
EUR	Germany	PRO	Deutsches Zentrum fur Luft und Raumfahrt	CA	Michael Ponater	AR4	1
EUR	Germany	PRO	Deutsches Zentrum fur Luft und Raumfahrt	CA	Robert Sausen	AR4	1
EUR	Germany	PRO	Fraunhofer Institute for Systems and Innovation Research	LA	Eberhard Jochem	AR3	1
EUR	Germany	PRO	Fraunhofer Institute for Systems and Innovation Research	RE	Eberhard Jochem	AR3	1
EUR	Germany	PRO	Fraunhofer Institute for Systems and Innovation Research	RE	Eberhard Jochem	AR4	1
EUR	Germany	PRO	GEOMAR	CA	R. Zahn	AR2	1
EUR	Germany	PRO	GKSS Research Centre	LA	Hans von Storch	AR3	1
EUR	Germany	PRO	GKSS Research Centre	CA	Julie Jones	AR4	1
EUR	Germany	PRO	GKSS Research Centre	CA	Hans von Storch	AR3	1
EUR	Germany	PRO	GKSS Research Centre	CA	Martin Widmann	AR3	1
EUR	Germany	PRO	GKSS Research Centre	CA	Martin Widmann	AR4	2
EUR	Germany	PRO	Helmholtz Zentrum Geesthacht	CLA	Josef Settele	AR5	1
EUR	Germany	PRO	Helmholtz Zentrum Geesthacht	LA	Josef Settele	AR5	1
EUR	Germany	PRO	Helmholtz Zentrum Geesthacht	LA	Hans von Storch	AR5	1
EUR	Germany	PRO	Helmholtz Zentrum Geesthacht	CA	Hans von Storch	AR5	1
EUR	Germany	PRO	Helmholtz Zentrum Geesthacht	CA	Eduardo Zorita	AR4	1
EUR	Germany	PRO	Institut fuer Chemie und Dynamik der Geosphaere	CA	D. Kley	AR3	1
EUR	Germany	PRO	Institut fur Chemie der KFA Julich GmbH	CLA	D.H. Ehhalt	AR3	1
EUR	Germany	PRO	Institut fur Chemie der KFA Julich GmbH	LA	D.H. Ehhalt	AR2	1
EUR	Germany	PRO	Institut fur Chemie der KFA Julich GmbH	CA	D.H. Ehhalt	AR3	1
EUR	Germany	PRO	Institut fur Chemie der KFA Julich GmbH	CA	A. Wharner	AR2	1
EUR	Germany	PRO	Institut fur Klimafolgenforschung	CA	S. Sitch	AR3	1
EUR	Germany	PRO	Institut fur Tropospharenforschung	CA	J. Heintzenberg	AR2	1
EUR	Germany	PRO	Institute for Baltic Sea Research	CA	J. Dippner	AR3	1
EUR	Germany	PRO	Institute of Atmospheric Physics Germany	LA	D. Heimann	AR3	1
EUR	Germany	PRO	Institute of Atmospheric Physics Germany	CA	S. Brinkop	AR3	1
EUR	Germany	PRO	Institute of Atmospheric Physics Germany	CA	Robert Sausen	AR3	1
EUR	Germany	PRO	Institute of Atmospheric Physics Germany	CA	U. Schumann	AR3	1
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CLA	Jurgen Willebrand	AR4	1
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CA	Arne Koertzinger	AR4	1
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CA	Mojib Latif	AR4	1
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CA	Gregor Rehder	AR4	1
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CA	Ulf Riebesell	AR4	1
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CA	Birgit Schneider	AR4	1
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CA	Friedrich Schott	AR4	2
EUR	Germany	PRO	Leibniz Institute for MarineSciences	CA	Jurgen Willebrand	AR4	2
EUR	Germany	PRO	Max Planck Institute for Solar System Research	CA	Sami K. Solanki	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CLA	I. Colin Prentice	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	LA	Martin Heimann	AR4	2
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	LA	Martin Heimann	AR5	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	LA	E.A. Holland	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	LA	C. Le Quiero	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	LA	David Schimel	AR3	2
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	RE	Martin Heimann	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	S. Harrison	AR3	2
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	Martin Heimann	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	E.A. Holland	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	Joanna I. House	AR3	2
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	W. Knorr	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	K.E. Kohfeld	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	C. Le Quiero	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	M. Mund	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	I. Colin Prentice	AR3	3
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	Christian Rodenbeck	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Biogeochemistry	CA	I. Tegen	AR3	2
EUR	Germany	PRO	Max-Planck Institute for Chemistry	LA	M. Andreae	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Chemistry	LA	M. Andreae	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Chemistry	LA	E. Sanhueza	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Chemistry	CA	M. Andreae	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Chemistry	CA	C. Bruhl	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Chemistry	CA	A. Kettle	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Chemistry	CA	M. Lawrence	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Chemistry	CA	R. von Kuhlmann	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CLA	Ulrich Cubasch	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CLA	Ulrich Cubasch	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CLA	K Kurz	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CLA	Jochem Marotzke	AR5	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Victor Brovkin	AR5	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Ulrich Cubasch	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Johann Feichter	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	H. Grassl	AR1	2
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	K. Hasselmann	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Martin Heimann	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Martin Heimann	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Peter Lemke	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Jochem Marotzke	AR5	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Erich Roeckner	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Benjamin D. Santer	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	LA	Bjorn Stevens	AR5	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Guy Brasseur	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Victor Brovkin	AR5	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Martin Claussen	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	L. Dumenil	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	L. Dumenil	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Johann Feichter	AR3	2
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Johann Feichter	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	I. Fischer-Bruns	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	K. Hasselmann	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	K. Hasselmann	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	K. Hasselmann	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Gabriele C. Hegerl	AR2	2
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Martin Heimann	AR1	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Johann H. Jungclaus	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	T. Kaminski	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Stefan Kinne	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	G. Lammel	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	C. Land	AR3	2
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Mojib Latif	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	R. Latif	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	B. Machenhauer	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	E. Maier-Reimer	AR2	2
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	E. Maier-Reimer	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Jochem Marotzke	AR5	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	U. Mikolajewicz	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	U. Mikolajewicz	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Johannes Quaas	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Erich Roeckner	AR2	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Erich Roeckner	AR4	2
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	R. Schnur	AR3	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Martin G. Schultz	AR4	1
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Bjorn Stevens	AR5	3
EUR	Germany	PRO	Max-Planck Institute for Meteorology	CA	Hans von Storch	AR2	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CLA	Wolfgang P. Cramer	AR5	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CLA	Ferenc L. Toth	AR3	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Wolfgang P. Cramer	AR2	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Wolfgang P. Cramer	AR3	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Wolfgang P. Cramer	AR5	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Ottmar Edenhofer	AR4	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Andrey Ganopolski	AR5	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	William L. Hare	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	William L. Hare	AR5	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Richard J.T. Klein	AR3	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Elmar Kriegler	AR5	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Anders Levermann	AR5	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Stefan Rahmstorf	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	H.-J. Schellnhuber	AR3	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	LA	Ferenc L. Toth	AR3	3
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	RE	Alfred Becker	AR3	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	RE	Alfred Becker	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	RE	Wolfgang P. Cramer	AR4	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	RE	Hans-Martin Fussel	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Eva Bauer	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Victor Brovkin	AR4	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Martin Claussen	AR3	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Martin Claussen	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Wolfgang P. Cramer	AR2	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Wolfgang P. Cramer	AR3	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Hans-Martin Fussel	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Andrey Ganopolski	AR3	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Andrey Ganopolski	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	F.W. Gerstengarbe	AR3	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Richard J.T. Klein	AR3	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Anders Levermann	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Wolfgang Lucht	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Malte Meinshausen	AR4	3
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	I. Meyer	AR3	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Susanne Nawrath	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Vladimir Petoukhov	AR4	1
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	Stefan Rahmstorf	AR4	2
EUR	Germany	PRO	Potsdam Institute for Climate Impact Research	CA	P. Werner	AR3	1
EUR	Greece	HEI	Environmental Chemical Processes Laboratory	CA	M. Kanakidou	AR3	1
EUR	Greece	N/A	N/A	CA	Yannis Sarafidis	AR5	1
EUR	Greece	N/A	N/A	CA	Athanasios Vafeidis	AR5	1
EUR	Greece	PRO	National Observatory of Athens	LA	Elena Georgopoulou	AR5	1
EUR	Greece	PRO	National Observatory of Athens	LA	Christos Giannakopoulos	AR4	1
EUR	Greece	PRO	National Observatory of Athens	LA	Sevastian Mirasgedis	AR4	1
EUR	Greece	PRO	National Observatory of Athens	LA	Sevastian Mirasgedis	AR5	1
EUR	Hungary	HEI	Central European University	CLA	Diana Ürge-Vorsatz	AR4	1
EUR	Hungary	HEI	Central European University	CLA	Diana Ürge-Vorsatz	AR5	1
EUR	Hungary	HEI	Central European University	LA	Aleksandra Novikova	AR4	1
EUR	Hungary	HEI	Central European University	LA	Diana Ürge-Vorsatz	AR4	2
EUR	Hungary	HEI	Eotvos Lorand University	RE	Judit Bartholy	AR5	1
EUR	Hungary	HEI	Szent István University	CLA	Belá Nováky	AR4	1
EUR	Hungary	HEI	Szent István University	LA	Belá Nováky	AR4	2
EUR	Hungary	INDV	Consultant	CA	K. Szesztay	AR2	1
EUR	Hungary	INT	International Atomic Energy Agency (IAEA)	LA	Ferenc L. Toth	AR5	2
EUR	Hungary	N/A	Budapest University of Technology and Economics	LA	T. Jaszay	AR3	1
EUR	Hungary	N/A	Budapest University of Technology and Economics	RE	Tamás Pálvölgyi	AR5	1
EUR	Hungary	N/A	N/A	LA	L. Somlyody	AR2	1
EUR	Hungary	N/A	N/A	LA	G. Varallyay	AR2	1
EUR	Hungary	N/A	N/A	CA	T. Farago	AR1	1
EUR	Hungary	N/A	N/A	CA	L. Somlyody	AR2	1
EUR	Hungary	PRO	Water Resource Research Center	LA	Oedon Starosolszky	AR2	2
EUR	Iceland	GA	Orkustofnun (National Energy Authority)	CA	T. Johannesson	AR2	1
EUR	Iceland	INT	United Nations University	CA	Lb. Friedleifsson	AR2	1
EUR	Iceland	N/A	N/A	CA	Jon Olafsson	AR5	1
EUR	Iceland	PRO	Marine Research Institute	LA	Hjalmar Vilhjálmsson	AR4	1
EUR	Iceland	PRO	Stefansson Arctic Institute	CLA	Joan Nymand Larsen	AR5	1
EUR	Iceland	PRO	Stefansson Arctic Institute	LA	Joan Nymand Larsen	AR5	1
EUR	Ireland	HEI	National University of Ireland	RE	John Sweeney	AR4	1
EUR	Ireland	HEI	National University of Ireland	CA	John Sweeney	AR4	1
EUR	Ireland	HEI	University College Cork	LA	Robert Devoy	AR4	1
EUR	Ireland	HEI	University College Dublin	LA	Frank P. O'Mara	AR4	1
EUR	Ireland	N/A	N/A	LA	T. Keane	AR1	1
EUR	Ireland	N/A	N/A	CA	Colin O'Dowd	AR5	1
EUR	Ireland	N/A	N/A	CA	Clionadh Raleigh	AR5	1
EUR	Ireland	NGO	Economic and Social Research Institute	CA	Richard S.J. Tol	AR4	1
EUR	Israel	HEI	Blaustein Institute for Desert Research	LA	Uriel N. Safriel	AR3	2
EUR	Israel	HEI	Blaustein Institute for Desert Research	RE	Uriel N. Safriel	AR4	1
EUR	Israel	HEI	Interuniversity Institute for Marine Sciences	CA	D. Thomas	AR2	1
EUR	Israel	HEI	University of Haifa	RE	Mordechai Shechter	AR3	2
EUR	Israel	N/A	N/A	LA	J. Lomas	AR1	1
EUR	Israel	N/A	N/A	CA	S. Gafriy	AR2	1
EUR	Italy	GA	Italian National Agency for New Technologies Energy and the Environment (ENEA)	LA	Vincenzo Artale	AR4	1
EUR	Italy	HEI	Dipartimento di Scienze della Terra	CA	F. Dramis	AR2	1
EUR	Italy	HEI	Universite Degli Studi dellâ Aquila	LA	G. Pitari	AR3	1
EUR	Italy	HEI	Universite Degli Studi dellâ Aquila	CA	E. Mancini	AR3	1
EUR	Italy	HEI	Universite Degli Studi dellâ Aquila	CA	G. Pitari	AR3	1
EUR	Italy	HEI	University of Bologna	CA	S. Tibaidi	AR2	1
EUR	Italy	HEI	University of Florence	LA	Marco Bindi	AR4	1
EUR	Italy	HEI	University of Florence	LA	Marco Bindi	AR5	1
EUR	Italy	HEI	University of Tuscia and Euro-Mediterranean Center for Climate Change	CLA	Riccardo Valentini	AR5	1
EUR	Italy	HEI	University of Tuscia and Euro-Mediterranean Center for Climate Change	LA	Riccardo Valentini	AR5	1
EUR	Italy	HEI	University of Venice	LA	Carlo Carraro	AR3	1
EUR	Italy	INT	Abdus Salam International Centre for Theoretical Physics	CLA	Filippo Giorgi	AR3	1
EUR	Italy	INT	Abdus Salam International Centre for Theoretical Physics	LA	Filippo Giorgi	AR5	1
EUR	Italy	INT	Abdus Salam International Centre for Theoretical Physics	RE	Filippo Giorgi	AR4	2
EUR	Italy	INT	Abdus Salam International Centre for Theoretical Physics	CA	Filippo Giorgi	AR3	1
EUR	Italy	INT	Enviroment Institute of European Commission	CA	R. Van Dingenen	AR3	1
EUR	Italy	INT	European Commission	LA	Paolo Bertoldi	AR5	1
